REGION,_REGION,TIMESLICE,FUEL,YEAR,VALUE
Globe,Globe,ID,XSTE,2028,-0.0
Globe,Globe,ID,XSTE,2029,-0.0
Globe,Globe,ID,XSTE,2030,-0.0
Globe,Globe,ID,XSTE,2031,-0.0
Globe,Globe,ID,XSTE,2032,-0.0
Globe,Globe,ID,XSTE,2033,-0.0
Globe,Globe,ID,XSTE,2034,-0.0
Globe,Globe,ID,XSTE,2035,-0.0
Globe,Globe,ID,XSTE,2036,-0.0
Globe,Globe,ID,XSTE,2037,-0.0
Globe,Globe,ID,XSTE,2038,-0.0
Globe,Globe,ID,XSTE,2039,-0.0
Globe,Globe,ID,XSTE,2040,-0.0
Globe,Globe,ID,XSTE,2041,-0.0
Globe,Globe,ID,XSTE,2042,-0.0
Globe,Globe,ID,XSTE,2043,-0.0
Globe,Globe,ID,XSTE,2044,-0.0
Globe,Globe,ID,XSTE,2045,-0.0
Globe,Globe,ID,XSTE,2046,-0.0
Globe,Globe,ID,XSTE,2047,-0.0
Globe,Globe,ID,XSTE,2048,-0.0
Globe,Globe,ID,XSTE,2049,-0.0
Globe,Globe,ID,XSTE,2050,-0.0
Globe,Globe,ID,XSTE,2051,-0.0
Globe,Globe,ID,XSTE,2052,-0.0
Globe,Globe,ID,XSTE,2053,-0.0
Globe,Globe,ID,XSTE,2054,-0.0
Globe,Globe,ID,XSTE,2055,-0.0
Globe,Globe,ID,XSTE,2056,-0.0
Globe,Globe,ID,XSTE,2057,-0.0
Globe,Globe,ID,XSTE,2058,-0.0
Globe,Globe,ID,XSTE,2059,-0.0
Globe,Globe,ID,XSTE,2060,-0.0
Globe,Globe,ID,XSTE,2061,-0.0
Globe,Globe,ID,XSTE,2062,-0.0
Globe,Globe,ID,XSTE,2063,-0.0
Globe,Globe,ID,XSTE,2064,-0.0
Globe,Globe,ID,XSTE,2065,-0.0
Globe,Globe,ID,XSTE,2066,-0.0
Globe,Globe,ID,XSTE,2067,-0.0
Globe,Globe,ID,XSTE,2068,-0.0
Globe,Globe,ID,XSTE,2069,-0.0
Globe,Globe,ID,XSTE,2070,-0.0
Globe,Globe,IN,ALU,2010,-0.0
Globe,Globe,IN,ALU,2011,-0.0
Globe,Globe,IN,ALU,2012,-0.0
Globe,Globe,IN,ALU,2013,-0.0
Globe,Globe,IN,ALU,2014,-0.0
Globe,Globe,IN,ALU,2015,-0.0
Globe,Globe,IN,ALU,2016,-0.0
Globe,Globe,IN,ALU,2017,-0.0
Globe,Globe,IN,ALU,2018,-0.0
Globe,Globe,IN,ALU,2019,-0.0
Globe,Globe,IN,ALU,2020,-0.0
Globe,Globe,IN,ALU,2021,-0.0
Globe,Globe,IN,ALU,2022,-0.0
Globe,Globe,IN,ALU,2023,-0.0
Globe,Globe,IN,ALU,2024,-0.0
Globe,Globe,IN,ALU,2025,-0.0
Globe,Globe,IN,ALU,2026,-0.0
Globe,Globe,IN,ALU,2027,-0.0
Globe,Globe,IN,ALU,2028,-0.0
Globe,Globe,IN,ALU,2029,-0.0
Globe,Globe,IN,ALU,2030,-0.0
Globe,Globe,IN,ALU,2031,-0.0
Globe,Globe,IN,ALU,2032,-0.0
Globe,Globe,IN,ALU,2033,-0.0
Globe,Globe,IN,ALU,2034,-0.0
Globe,Globe,IN,ALU,2035,-0.0
Globe,Globe,IN,ALU,2036,-0.0
Globe,Globe,IN,ALU,2037,-0.0
Globe,Globe,IN,ALU,2038,-0.0
Globe,Globe,IN,ALU,2039,-0.0
Globe,Globe,IN,ALU,2040,-0.0
Globe,Globe,IN,ALU,2041,-0.0
Globe,Globe,IN,ALU,2042,-0.0
Globe,Globe,IN,ALU,2043,-0.0
Globe,Globe,IN,ALU,2044,-0.0
Globe,Globe,IN,ALU,2045,-0.0
Globe,Globe,IN,ALU,2046,-0.0
Globe,Globe,IN,ALU,2047,-0.0
Globe,Globe,IN,ALU,2048,-0.0
Globe,Globe,IN,ALU,2049,-0.0
Globe,Globe,IN,ALU,2050,-0.0
Globe,Globe,IN,ALU,2051,-0.0
Globe,Globe,IN,ALU,2052,-0.0
Globe,Globe,IN,ALU,2053,-0.0
Globe,Globe,IN,ALU,2054,-0.0
Globe,Globe,IN,ALU,2055,-0.0
Globe,Globe,IN,ALU,2056,-0.0
Globe,Globe,IN,ALU,2057,-0.0
Globe,Globe,IN,ALU,2058,-0.0
Globe,Globe,IN,ALU,2059,-0.0
Globe,Globe,IN,ALU,2060,-0.0
Globe,Globe,IN,ALU,2061,-0.0
Globe,Globe,IN,ALU,2062,-0.0
Globe,Globe,IN,ALU,2063,-0.0
Globe,Globe,IN,ALU,2064,-0.0
Globe,Globe,IN,ALU,2065,-0.0
Globe,Globe,IN,ALU,2066,-0.0
Globe,Globe,IN,ALU,2067,-0.0
Globe,Globe,IN,ALU,2068,-0.0
Globe,Globe,IN,ALU,2069,-0.0
Globe,Globe,IN,ALU,2070,-0.0
Globe,Globe,IN,AMM,2010,-0.0
Globe,Globe,IN,AMM,2011,-0.0
Globe,Globe,IN,AMM,2012,-0.0
Globe,Globe,IN,AMM,2013,-0.0
Globe,Globe,IN,AMM,2014,-0.0
Globe,Globe,IN,AMM,2015,-0.0
Globe,Globe,IN,AMM,2016,-0.0
Globe,Globe,IN,AMM,2017,-0.0
Globe,Globe,IN,AMM,2018,-0.0
Globe,Globe,IN,AMM,2019,-0.0
Globe,Globe,IN,AMM,2020,-0.0
Globe,Globe,IN,AMM,2021,-0.0
Globe,Globe,IN,AMM,2022,-0.0
Globe,Globe,IN,AMM,2023,-0.0
Globe,Globe,IN,AMM,2024,-0.0
Globe,Globe,IN,AMM,2025,-0.0
Globe,Globe,IN,AMM,2026,-0.0
Globe,Globe,IN,AMM,2027,-0.0
Globe,Globe,IN,AMM,2028,-0.0
Globe,Globe,IN,AMM,2029,-0.0
Globe,Globe,IN,AMM,2030,-0.0
Globe,Globe,IN,AMM,2031,-0.0
Globe,Globe,IN,AMM,2032,-0.0
Globe,Globe,IN,AMM,2033,-0.0
Globe,Globe,IN,AMM,2034,-0.0
Globe,Globe,IN,AMM,2035,-0.0
Globe,Globe,IN,AMM,2036,-0.0
Globe,Globe,IN,AMM,2037,-0.0
Globe,Globe,IN,AMM,2038,-0.0
Globe,Globe,IN,AMM,2039,-0.0
Globe,Globe,IN,AMM,2040,-0.0
Globe,Globe,IN,AMM,2041,-0.0
Globe,Globe,IN,AMM,2042,-0.0
Globe,Globe,IN,AMM,2043,-0.0
Globe,Globe,IN,AMM,2044,-0.0
Globe,Globe,IN,AMM,2045,-0.0
Globe,Globe,IN,AMM,2046,-0.0
Globe,Globe,IN,AMM,2047,-0.0
Globe,Globe,IN,AMM,2048,-0.0
Globe,Globe,IN,AMM,2049,-0.0
Globe,Globe,IN,AMM,2050,-0.0
Globe,Globe,IN,AMM,2051,-0.0
Globe,Globe,IN,AMM,2052,-0.0
Globe,Globe,IN,AMM,2053,-0.0
Globe,Globe,IN,AMM,2054,-0.0
Globe,Globe,IN,AMM,2055,-0.0
Globe,Globe,IN,AMM,2056,-0.0
Globe,Globe,IN,AMM,2057,-0.0
Globe,Globe,IN,AMM,2058,-0.0
Globe,Globe,IN,AMM,2059,-0.0
Globe,Globe,IN,AMM,2060,-0.0
Globe,Globe,IN,AMM,2061,-0.0
Globe,Globe,IN,AMM,2062,-0.0
Globe,Globe,IN,AMM,2063,-0.0
Globe,Globe,IN,AMM,2064,-0.0
Globe,Globe,IN,AMM,2065,-0.0
Globe,Globe,IN,AMM,2066,-0.0
Globe,Globe,IN,AMM,2067,-0.0
Globe,Globe,IN,AMM,2068,-0.0
Globe,Globe,IN,AMM,2069,-0.0
Globe,Globe,IN,AMM,2070,-0.0
Globe,Globe,IN,C1_F_CLS,2010,-0.0
Globe,Globe,IN,C1_F_CLS,2011,-0.0
Globe,Globe,IN,C1_F_CLS,2012,-0.0
Globe,Globe,IN,C1_F_CLS,2013,-0.0
Globe,Globe,IN,C1_F_CLS,2014,-0.0
