REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,ID,C1BMCHP00,1,2046,15.772359155303107
Globe,IN,C1BMCHP00,1,2046,18.18375931073621
Globe,IP,C1BMCHP00,1,2046,18.601588683941927
Globe,ID,C1BMCHP00,1,2047,15.354529782097387
Globe,IN,C1BMCHP00,1,2047,18.601588683941927
Globe,IP,C1BMCHP00,1,2047,18.601588683941927
Globe,ID,C1BMCHP00,1,2048,15.354529782097387
Globe,IN,C1BMCHP00,1,2048,18.601588683941927
Globe,IP,C1BMCHP00,1,2048,18.601588683941927
Globe,ID,C1BMCHP00,1,2049,15.354529782097387
Globe,IN,C1BMCHP00,1,2049,18.601588683941927
Globe,IP,C1BMCHP00,1,2049,18.601588683941927
Globe,ID,C1BMCHP00,1,2050,15.354529782097375
Globe,IN,C1BMCHP00,1,2050,18.601588683941927
Globe,IP,C1BMCHP00,1,2050,18.601588683941927
Globe,ID,C1BMCHP00,1,2051,15.354529782097392
Globe,IN,C1BMCHP00,1,2051,18.601588683941927
Globe,IP,C1BMCHP00,1,2051,18.601588683941927
Globe,ID,C1BMCHP00,1,2052,15.354529782097387
Globe,IN,C1BMCHP00,1,2052,18.601588683941927
Globe,IP,C1BMCHP00,1,2052,18.601588683941927
Globe,ID,C1BMCHP00,1,2053,15.354529782097385
Globe,IN,C1BMCHP00,1,2053,18.601588683941927
Globe,IP,C1BMCHP00,1,2053,18.601588683941927
Globe,ID,C1BMCHP00,1,2054,15.354529782097385
Globe,IN,C1BMCHP00,1,2054,18.601588683941927
Globe,IP,C1BMCHP00,1,2054,18.601588683941927
Globe,ID,C1BMCHP00,1,2055,15.65526631680524
Globe,IN,C1BMCHP00,1,2055,18.965922688321008
Globe,IP,C1BMCHP00,1,2055,18.965922688321008
Globe,ID,C1BMCHP00,1,2056,15.787427412459335
Globe,IN,C1BMCHP00,1,2056,19.126032204943453
Globe,IP,C1BMCHP00,1,2056,19.126032204943453
Globe,ID,C1BMCHP00,1,2057,14.825783296015883
Globe,IN,C1BMCHP00,1,2057,17.961026921924592
Globe,IP,C1BMCHP00,1,2057,17.961026921924592
Globe,ID,C1BMCHP00,1,2058,13.975882889607355
Globe,IN,C1BMCHP00,1,2058,16.93139605685183
Globe,IP,C1BMCHP00,1,2058,16.93139605685183
Globe,ID,C1BMCHP00,1,2059,14.0414495464031
Globe,IN,C1BMCHP00,1,2059,17.010828250374146
Globe,IP,C1BMCHP00,1,2059,17.010828250374146
Globe,ID,C1BMCHP00,1,2060,13.169638465353062
Globe,IN,C1BMCHP00,1,2060,15.954653208224444
Globe,IP,C1BMCHP00,1,2060,15.954653208224444
Globe,ID,C1BMHTF03,1,2010,7.874539200000001
Globe,IN,C1BMHTF03,1,2010,7.874539200000001
Globe,IP,C1BMHTF03,1,2010,5.0419711424460445
Globe,ID,C1BMHTF03,1,2011,7.4803392
Globe,IN,C1BMHTF03,1,2011,7.4803392
